,NOSE_x,NOSE_y,NOSE_z,NOSE_vis,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_INNER_vis,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_vis,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,LEFT_EYE_OUTER_vis,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_INNER_vis,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_vis,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,RIGHT_EYE_OUTER_vis,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,LEFT_EAR_vis,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,RIGHT_EAR_vis,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_LEFT_vis,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,MOUTH_RIGHT_vis,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_vis,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_vis,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_vis,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_vis,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_vis,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_vis,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,LEFT_PINKY_vis,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,RIGHT_PINKY_vis,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,LEFT_INDEX_vis,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,RIGHT_INDEX_vis,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,LEFT_THUMB_vis,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,RIGHT_THUMB_vis,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_vis,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_vis,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_vis,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_vis,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_vis,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_vis,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_vis,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_vis,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_vis,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_vis,target
0,0.43695467710494995,0.6920627951622009,0.00033314269967377186,1.0,0.41538333892822266,0.7045897841453552,-0.041095174849033356,1.0,0.41268467903137207,0.7025366425514221,-0.041133612394332886,0.9999823570251465,0.4096996486186981,0.7002449631690979,-0.04160261154174805,1.0,0.41544589400291443,0.7011108994483948,0.01185994129627943,1.0,0.4131808876991272,0.6978131532669067,0.011854826472699642,0.9999661445617676,0.41111505031585693,0.6937856078147888,0.011764626018702984,1.0,0.3936997056007385,0.6626274585723877,-0.14596299827098846,0.9999613761901855,0.3980415165424347,0.6558701992034912,0.09427135437726974,0.9998483657836914,0.4388146996498108,0.6558002233505249,-0.031092816963791847,0.9996848106384277,0.43969133496284485,0.6544432640075684,0.03786008432507515,0.9995099306106567,0.40579959750175476,0.5400883555412292,-0.20157866179943085,0.9989656209945679,0.4296771287918091,0.5266363024711609,0.18481558561325073,0.9941251277923584,0.3017689287662506,0.7120028138160706,-0.384440153837204,0.9926425814628601,0.3026481866836548,0.6725561022758484,0.2851024568080902,0.4501895010471344,0.1556752473115921,0.8436275124549866,-0.343692421913147,0.9958107471466064,0.17922842502593994,0.809689462184906,0.07362151145935059,0.737260639667511,0.1050228476524353,0.8676087856292725,-0.39290210604667664,0.9934420585632324,0.13929229974746704,0.8078426122665405,0.07003020495176315,0.8444618582725525,0.10284590721130371,0.851486086845398,-0.3612314760684967,0.9930250644683838,0.12710177898406982,0.8241799473762512,0.026138827204704285,0.8544170260429382,0.12497192621231079,0.8446145057678223,-0.3312709331512451,0.9911730885505676,0.14474493265151978,0.8324798345565796,0.051865775138139725,0.8469940423965454,0.6245577931404114,0.125088170170784,-0.16688957810401917,0.9938588738441467,0.6271944046020508,0.1441839188337326,0.1672879159450531,0.9832488298416138,0.7643766403198242,0.46651387214660645,-0.11099764704704285,0.9922323226928711,0.7425225377082825,0.48549890518188477,0.18556518852710724,0.18336163461208344,0.8797129988670349,0.7725948691368103,-0.08709292858839035,0.9856866002082825,0.8692208528518677,0.7622089385986328,0.2972138226032257,0.3472423255443573,0.9179303646087646,0.8209431171417236,-0.09274714440107346,0.985491931438446,0.9058642387390137,0.806353747844696,0.3009485900402069,0.6147481799125671,0.802367091178894,0.89491206407547,-0.21674630045890808,0.9889323711395264,0.8137727975845337,0.8794621825218201,0.21759074926376343,0.6286677718162537,downdog
1,0.37618300318717957,0.7060546875,-0.07889409363269806,1.0,0.35436680912971497,0.7185966968536377,-0.13100245594978333,1.0,0.3530157804489136,0.7165376543998718,-0.13099394738674164,0.9999995231628418,0.3514150381088257,0.7142491340637207,-0.13133756816387177,1.0,0.35251960158348083,0.7160521745681763,-0.053402747958898544,1.0,0.35018908977508545,0.7137646675109863,-0.05342734977602959,0.999998927116394,0.3479978144168854,0.711215078830719,-0.05358324944972992,1.0,0.3468201160430908,0.6766612529754639,-0.26258912682533264,0.9999985694885254,0.34398871660232544,0.6741831302642822,0.10573059320449829,0.9999845027923584,0.38795632123947144,0.6740832328796387,-0.12340568751096725,0.9999902248382568,0.38614654541015625,0.6715217232704163,-0.020173978060483932,0.9999796152114868,0.4414374828338623,0.5854260325431824,-0.409586101770401,0.9999200105667114,0.40910816192626953,0.55106520652771,0.2745063304901123,0.9994111061096191,0.3149738311767578,0.792068362236023,-0.652404248714447,0.9985337257385254,0.3184012472629547,0.7249833345413208,0.42057234048843384,0.37261563539505005,0.17040148377418518,0.9032787084579468,-0.5895037055015564,0.9977216124534607,0.18868595361709595,0.8636180758476257,0.11745669692754745,0.6952874064445496,0.11613454669713974,0.9319884181022644,-0.6734364628791809,0.9944710731506348,0.1487674117088318,0.8656280636787415,0.11344663053750992,0.7998303771018982,0.1126302182674408,0.9024297595024109,-0.6280955076217651,0.9935852885246277,0.13552013039588928,0.8760354518890381,0.04792153090238571,0.8164522647857666,0.13716082274913788,0.8945924639701843,-0.5731743574142456,0.9921026825904846,0.15540781617164612,0.8847107887268066,0.08433873951435089,0.8242700695991516,0.6362229585647583,0.21685326099395752,-0.25343185663223267,0.9968473315238953,0.6380991339683533,0.2108367532491684,0.253704696893692,0.9956071972846985,0.7741734385490417,0.5573319792747498,-0.21713615953922272,0.9981978535652161,0.7517078518867493,0.5616077184677124,0.26628872752189636,0.13299141824245453,0.9338986873626709,0.8430167436599731,-0.14973944425582886,0.9961302280426025,0.8830880522727966,0.8300216794013977,0.4045410454273224,0.3986770212650299,1.054262399673462,0.8821735978126526,-0.15194542706012726,0.9915730953216553,0.918397843837738,0.8751327395439148,0.4087156653404236,0.6815528273582458,0.8396124243736267,0.9698323607444763,-0.3374456763267517,0.9956289529800415,0.8465963006019592,0.9532298445701599,0.26841822266578674,0.693554162979126,downdog
2,0.3080802857875824,0.535330057144165,-0.027388595044612885,1.0,0.23733845353126526,0.5564838647842407,-0.06804131716489792,1.0,0.21494700014591217,0.5470800995826721,-0.0680203065276146,0.9999985694885254,0.21815864741802216,0.5352064967155457,-0.06842725723981857,1.0,0.2775250971317291,0.5655913949012756,-0.012623701244592667,1.0,0.28502386808395386,0.5663337111473083,-0.01268239039927721,0.9999978542327881,0.29233235120773315,0.5647838711738586,-0.012834863737225533,1.0,0.27867022156715393,0.5058066248893738,-0.169489324092865,0.9999971389770508,0.27016782760620117,0.546411395072937,0.08071604371070862,0.9999905824661255,0.2616768479347229,0.5226188898086548,-0.05742722377181053,0.9999850988388062,0.310228556394577,0.5398762822151184,0.015311646275222301,0.9999725818634033,0.35018154978752136,0.47803938388824463,-0.22427278757095337,0.9994503855705261,0.37845152616500854,0.4780382215976715,0.22037605941295624,0.9974129796028137,0.26563408970832825,0.710845947265625,-0.4218415915966034,0.9970753192901611,0.2718932330608368,0.6505764126777649,0.363607257604599,0.6345255374908447,0.17563025653362274,0.8177762627601624,-0.34199509024620056,0.9982833862304688,0.1744811236858368,0.7733879685401917,0.07888977974653244,0.9334605932235718,0.13121674954891205,0.8243505954742432,-0.38780149817466736,0.997291624546051,0.13899901509284973,0.7617396712303162,0.0952698364853859,0.9737215042114258,0.12503555417060852,0.7960265278816223,-0.33618682622909546,0.9971628785133362,0.1258775144815445,0.7803919911384583,0.030637722462415695,0.9769351482391357,0.14451268315315247,0.7997719645500183,-0.3204719126224518,0.9965085387229919,0.14646942913532257,0.7927383780479431,0.05338114872574806,0.975878894329071,0.6548480987548828,0.17315126955509186,-0.18586471676826477,0.9392375946044922,0.6476749777793884,0.19255214929580688,0.1857258528470993,0.7587250471115112,0.672175943851471,0.5542731881141663,-0.15043359994888306,0.9962122440338135,0.6377110481262207,0.5952075123786926,0.2345859259366989,0.46171897649765015,0.826202929019928,0.7979533076286316,-0.03246103972196579,0.9910920262336731,0.5524866580963135,0.7786580920219421,0.45327886939048767,0.6865866184234619,0.8660009503364563,0.8318010568618774,-0.02945045195519924,0.9932239055633545,0.7395907640457153,0.8017570972442627,0.4672534763813019,0.9034739136695862,0.7715694904327393,0.892763614654541,-0.12137541174888611,0.993465006351471,0.7553871870040894,0.869266927242279,0.42943075299263,0.9147365689277649,downdog
3,0.5128688812255859,0.6367452144622803,-0.10195104777812958,1.0,0.4928727447986603,0.664490818977356,-0.1564812809228897,1.0,0.4922425448894501,0.6684799194335938,-0.15647011995315552,0.9999874830245972,0.49571987986564636,0.6712374687194824,-0.15667003393173218,1.0,0.4937671422958374,0.651232123374939,-0.11885254085063934,1.0,0.4924757182598114,0.6459265351295471,-0.11860563606023788,0.9999960660934448,0.4914647936820984,0.639857292175293,-0.1188151091337204,1.0,0.5065159797668457,0.6430093050003052,-0.3243825435638428,0.9999871253967285,0.4828689992427826,0.6070250868797302,-0.16952210664749146,0.9999885559082031,0.5132023096084595,0.6222151517868042,-0.1582227498292923,0.9999803304672241,0.515988826751709,0.6103171110153198,-0.11519927531480789,0.9999876022338867,0.5483601689338684,0.5290560126304626,-0.44379672408103943,0.9994120597839355,0.5256562232971191,0.46047458052635193,-0.10931508988142014,0.9983559250831604,0.43403899669647217,1.5010002851486206,-0.6134200096130371,0.9999905824661255,0.41668930649757385,0.6533567905426025,-0.10671310126781464,0.9999524354934692,0.2968439757823944,1.0822064876556396,-0.83275306224823,0.9999806880950928,0.289080947637558,0.8284362554550171,-0.2297271490097046,0.9996408224105835,0.2653033137321472,1.059328556060791,-0.9520954489707947,0.9999666213989258,0.16210322082042694,0.8217345476150513,-0.26386022567749023,0.9998799562454224,0.2335226833820343,1.05275559425354,-0.9440004229545593,0.9999639987945557,0.23276033997535706,0.8569787740707397,-0.345012366771698,0.9998956918716431,0.24509365856647491,1.0640920400619507,-0.8449247479438782,0.9999643564224243,0.214961439371109,0.8831295371055603,-0.26861274242401123,0.9999239444732666,0.7653906941413879,0.319722443819046,-0.27658623456954956,0.9993791580200195,0.7624029517173767,0.2406517118215561,0.27526384592056274,0.9989489912986755,0.8905744552612305,0.6344520449638367,0.10489384829998016,0.9999990463256836,0.9027552604675293,0.6367967128753662,0.308792382478714,0.9994751811027527,1.816604733467102,0.8759191632270813,0.3618563711643219,0.9999452829360962,0.8957988619804382,0.8562399744987488,0.6429078578948975,0.9999418258666992,1.391945481300354,0.958828330039978,0.371412456035614,0.9999485015869141,0.9503692388534546,0.9365410208702087,0.6616681218147278,0.9999459981918335,1.5161051750183105,0.8494388461112976,0.1890108585357666,0.9999669790267944,0.9245036244392395,0.8585889935493469,0.49950459599494934,0.9999521970748901,downdog
4,0.4587499499320984,0.7860885858535767,-0.031036507338285446,1.0,0.44488686323165894,0.7949396967887878,-0.056732840836048126,1.0,0.44313812255859375,0.7937430739402771,-0.05677052214741707,0.9999986886978149,0.4412309527397156,0.792380690574646,-0.05703147500753403,1.0,0.44492778182029724,0.7915966510772705,-0.020549774169921875,1.0,0.44341960549354553,0.7888467311859131,-0.020515326410531998,0.9999964237213135,0.44202715158462524,0.7855944037437439,-0.02049054019153118,1.0,0.4298945963382721,0.7660737037658691,-0.12136461585760117,0.999997615814209,0.43196481466293335,0.7577336430549622,0.04439646750688553,0.999974250793457,0.45879268646240234,0.7608970403671265,-0.05117671936750412,0.9999818801879883,0.45904889702796936,0.7584867477416992,-0.003407556563615799,0.999957799911499,0.43355756998062134,0.6842373609542847,-0.15254275500774384,0.9997089505195618,0.4486533999443054,0.6710766553878784,0.1059330478310585,0.9970951080322266,0.3822281062602997,0.8084641098976135,-0.27944377064704895,0.9990611672401428,0.3936507999897003,0.7792547345161438,0.18319964408874512,0.5029633641242981,0.31546759605407715,0.909459114074707,-0.2531464397907257,0.9992501139640808,0.34330910444259644,0.8805749416351318,0.04172579199075699,0.8433559536933899,0.28866419196128845,0.9257161617279053,-0.28412526845932007,0.9982165694236755,0.3244571089744568,0.8800773620605469,0.04498812556266785,0.9415062665939331,0.2879350781440735,0.9133504033088684,-0.25863566994667053,0.997891366481781,0.3172146677970886,0.8896304368972778,0.012820744886994362,0.9458339810371399,0.29980921745300293,0.9095835089683533,-0.24243120849132538,0.9972882270812988,0.32662564516067505,0.8955138921737671,0.02761426940560341,0.9449591040611267,0.5472860336303711,0.4091050326824188,-0.10269679874181747,0.9993891716003418,0.5501477122306824,0.4209061563014984,0.10313526540994644,0.9988780617713928,0.6274604797363281,0.6188811659812927,-0.08464325964450836,0.999467670917511,0.6222454905509949,0.6303022503852844,0.12267328798770905,0.5455554127693176,0.6958960294723511,0.8347892165184021,-0.07547488063573837,0.99906986951828,0.6882121562957764,0.8146947026252747,0.17143376171588898,0.8136463165283203,0.7215459942817688,0.8759185075759888,-0.0804324671626091,0.9983435869216919,0.7115175724029541,0.8488942384719849,0.17146502435207367,0.9334985017776489,0.6399422287940979,0.9155693054199219,-0.15209713578224182,0.9991992115974426,0.6411339640617371,0.8969879746437073,0.12209419906139374,0.9514585137367249,downdog
5,0.46502259373664856,0.5602432489395142,-0.02596098743379116,1.0,0.4510381519794464,0.5611210465431213,-0.07044264674186707,1.0,0.4488394558429718,0.5581579804420471,-0.07053480297327042,0.999904990196228,0.4464331567287445,0.5549509525299072,-0.07097804546356201,1.0,0.45014673471450806,0.5590087175369263,-0.007913971319794655,1.0,0.4477170705795288,0.5553556680679321,-0.00796523317694664,0.9998992681503296,0.44542577862739563,0.5511008501052856,-0.008304108865559101,1.0,0.43015316128730774,0.5188271403312683,-0.19791358709335327,0.9997745156288147,0.43208789825439453,0.5182533264160156,0.0934150442481041,0.9995926022529602,0.46306324005126953,0.5347568392753601,-0.06686386466026306,0.9995629191398621,0.4627959132194519,0.5340176820755005,0.016905803233385086,0.999178946018219,0.43115153908729553,0.4513538181781769,-0.28574153780937195,0.9966837763786316,0.4288351833820343,0.44037455320358276,0.20208796858787537,0.9924569129943848,0.40759408473968506,0.5950588583946228,-0.5282453298568726,0.9967302083969116,0.3859346807003021,0.5653460025787354,0.34310296177864075,0.2546690106391907,0.3403169512748718,0.7101238965988159,-0.5449697971343994,0.9984034895896912,0.33005982637405396,0.6685886383056641,0.09409713745117188,0.6220093965530396,0.30737099051475525,0.7184903025627136,-0.6164337992668152,0.9971027970314026,0.3010411560535431,0.6638838648796082,0.10880901664495468,0.8560587763786316,0.30110597610473633,0.7051209807395935,-0.5612853765487671,0.9968541264533997,0.29346102476119995,0.6696907877922058,0.041557084769010544,0.8670781850814819,0.31571730971336365,0.7050742506980896,-0.5235673785209656,0.9956296682357788,0.308981329202652,0.680203914642334,0.06547100096940994,0.8663860559463501,0.5579220056533813,0.21328002214431763,-0.19479450583457947,0.9825713038444519,0.5530704259872437,0.22035174071788788,0.19538511335849762,0.9540294408798218,0.7113118767738342,0.5348285436630249,-0.1064796894788742,0.9873786568641663,0.6831300854682922,0.5172969698905945,0.2535141110420227,0.06366895884275436,0.8331509828567505,0.9772679805755615,-0.021107856184244156,0.9800916314125061,0.7926432490348816,0.7708565592765808,0.44934454560279846,0.20938067138195038,0.8691225051879883,0.899324357509613,-0.021598994731903076,0.9873141646385193,0.8227769732475281,0.8176840543746948,0.46077972650527954,0.6356690526008606,0.7769594788551331,0.9969522356987,-0.13729040324687958,0.9886266589164734,0.7586038708686829,0.8501467704772949,0.3871671259403229,0.6314318776130676,downdog
6,0.3739128112792969,0.6450979709625244,0.05745398998260498,1.0,0.3523089289665222,0.6679883003234863,0.02190178632736206,1.0,0.3487449586391449,0.6691957712173462,0.02189074642956257,1.0,0.3449074625968933,0.6704304218292236,0.02163184992969036,1.0,0.35415878891944885,0.6625874042510986,0.06463737785816193,1.0,0.3523895740509033,0.660772442817688,0.06457576900720596,1.0,0.35083600878715515,0.6583881974220276,0.06457097828388214,1.0,0.324510782957077,0.6554455757141113,-0.07233362644910812,1.0,0.33548209071159363,0.6397522687911987,0.122970812022686,0.9999997615814209,0.3726886808872223,0.6209732890129089,0.027404503896832466,0.9999986886978149,0.37505730986595154,0.6162248849868774,0.08334009349346161,0.9999974966049194,0.33307692408561707,0.5617371797561646,-0.12769325077533722,0.9998526573181152,0.38123515248298645,0.5494452714920044,0.16419430077075958,0.9988818764686584,0.2378120869398117,0.7318468689918518,-0.26354873180389404,0.9982150793075562,0.2662942707538605,0.6901670694351196,0.23539888858795166,0.6919121146202087,0.09063148498535156,0.8712994456291199,-0.26105836033821106,0.9980559349060059,0.14232049882411957,0.8347095251083374,0.0988372266292572,0.7572777271270752,0.04098623991012573,0.905849039554596,-0.2971411347389221,0.9969921112060547,0.11046672612428665,0.8484796285629272,0.0927150547504425,0.76201993227005,0.04326343163847923,0.8939898014068604,-0.28807881474494934,0.9966226816177368,0.09645596891641617,0.8652387261390686,0.07470005005598068,0.7583038210868835,0.06723106652498245,0.8816958665847778,-0.2589685022830963,0.9958130717277527,0.10873965173959732,0.865123450756073,0.08768818527460098,0.7600424885749817,0.6006355881690979,0.20554891228675842,-0.12568780779838562,0.9998643398284912,0.6157382130622864,0.22972576320171356,0.1261431872844696,0.999721348285675,0.6894109845161438,0.44921794533729553,-0.11570749431848526,0.9988152980804443,0.7007995843887329,0.4860282242298126,0.10715536773204803,0.5740016102790833,0.7856022715568542,0.6800377368927002,-0.0668129026889801,0.9970831274986267,0.8072371482849121,0.6914744973182678,0.14723660051822662,0.7009965181350708,0.8219835162162781,0.7061790227890015,-0.09454574435949326,0.9948432445526123,0.8437750339508057,0.7086448073387146,0.14622357487678528,0.7901365756988525,0.7188002467155457,0.7941127419471741,-0.2081328183412552,0.9960880279541016,0.7613603472709656,0.8278212547302246,0.08446545153856277,0.7568193674087524,downdog
7,0.43794703483581543,0.7122287750244141,0.007056460715830326,1.0,0.42183682322502136,0.7275362014770508,-0.03325643017888069,1.0,0.419813871383667,0.7257811427116394,-0.03316148743033409,0.9999638795852661,0.41759130358695984,0.7236315011978149,-0.03361031040549278,1.0,0.42016151547431946,0.723949134349823,0.015573717653751373,1.0,0.417199045419693,0.7205037474632263,0.015553786419332027,0.99994957447052,0.4144894480705261,0.7162469625473022,0.015493474900722504,1.0,0.39796552062034607,0.6908154487609863,-0.15174993872642517,0.9999237060546875,0.39729610085487366,0.6844239830970764,0.07169745862483978,0.9997556805610657,0.4351956844329834,0.6812414526939392,-0.030142800882458687,0.9997120499610901,0.433603435754776,0.6776753664016724,0.034477271139621735,0.9995892643928528,0.3721538484096527,0.5597026944160461,-0.18954183161258698,0.9991201758384705,0.3835771679878235,0.5615913271903992,0.13210827112197876,0.9974282383918762,0.24899765849113464,0.7129953503608704,-0.3562487065792084,0.9923884272575378,0.25768420100212097,0.6897556185722351,0.24397769570350647,0.2920565605163574,0.11908784508705139,0.8391362428665161,-0.28974756598472595,0.9967736601829529,0.15597128868103027,0.8163231611251831,0.049779318273067474,0.699273943901062,0.0759992003440857,0.855195939540863,-0.33211055397987366,0.9949636459350586,0.11827608197927475,0.8146394491195679,0.0633910670876503,0.875583827495575,0.07396789640188217,0.8415377140045166,-0.28835827112197876,0.99456787109375,0.11077585071325302,0.8298837542533875,0.023087086156010628,0.8851138353347778,0.09264948219060898,0.8400976061820984,-0.2713107168674469,0.9928263425827026,0.12843847274780273,0.8381604552268982,0.031418327242136,0.8758769631385803,0.6045465469360352,0.17970652878284454,-0.1429964005947113,0.9923656582832336,0.5970706939697266,0.20412442088127136,0.1435648500919342,0.9704656600952148,0.7415047883987427,0.47715723514556885,-0.08183686435222626,0.9898191094398499,0.7191728949546814,0.5040501356124878,0.16684679687023163,0.18869738280773163,0.8579428791999817,0.7458500266075134,-0.027544457465410233,0.9884613752365112,0.8408558368682861,0.7389423251152039,0.2723406255245209,0.5567755103111267,0.8916621804237366,0.8003943562507629,-0.03154543787240982,0.9908305406570435,0.8706697821617126,0.7780126929283142,0.28779226541519165,0.834557056427002,0.7805495262145996,0.8172184824943542,-0.1362871378660202,0.9910526871681213,0.7927314043045044,0.8226469159126282,0.23572613298892975,0.8363741040229797,downdog
8,0.41592055559158325,0.694938063621521,-0.0161054078489542,1.0,0.4016404151916504,0.6894201040267944,-0.048618387430906296,1.0,0.4016229212284088,0.6848704218864441,-0.04852670431137085,0.9999649524688721,0.40136995911598206,0.6800758838653564,-0.048926275223493576,1.0,0.3976651430130005,0.6896151304244995,-0.0012541991891339421,1.0,0.39516669511795044,0.6867128610610962,-0.00126240449026227,0.9999476671218872,0.39293524622917175,0.6830407381057739,-0.0012636540923267603,1.0,0.40012723207473755,0.6391352415084839,-0.1443597376346588,0.9999067783355713,0.3898373246192932,0.6434915065765381,0.06049869582056999,0.9996784925460815,0.4273025095462799,0.664803683757782,-0.04669591039419174,0.9997881054878235,0.4228808283805847,0.6680785417556763,0.015709780156612396,0.999713122844696,0.42173609137535095,0.558489978313446,-0.1615179032087326,0.9971904158592224,0.40906158089637756,0.5301517248153687,0.1239408403635025,0.9885282516479492,0.30189085006713867,0.703970193862915,-0.3332786560058594,0.9985796213150024,0.2973554730415344,0.6403470039367676,0.25099071860313416,0.430662602186203,0.16363991796970367,0.818938136100769,-0.29244306683540344,0.9995361566543579,0.18669556081295013,0.7064558267593384,0.08621453493833542,0.8724259734153748,0.11877106130123138,0.8285025358200073,-0.325350284576416,0.9992465972900391,0.14454285800457,0.6867172122001648,0.11142530292272568,0.9695118069648743,0.11381715536117554,0.8079055547714233,-0.28670960664749146,0.9991384744644165,0.1406581997871399,0.7037144303321838,0.06667493283748627,0.9737879037857056,0.13206765055656433,0.8067327737808228,-0.27421092987060547,0.9988189339637756,0.16320392489433289,0.7210891842842102,0.07422821968793869,0.9697701930999756,0.6071609258651733,0.20124277472496033,-0.12337742745876312,0.996317982673645,0.5984330773353577,0.19764791429042816,0.12375448644161224,0.987285315990448,0.6899328231811523,0.4279719591140747,-0.03835397586226463,0.9981247782707214,0.704573929309845,0.4491797387599945,0.1679503619670868,0.6336181163787842,0.8163163065910339,0.6391109228134155,0.04366637021303177,0.9975583553314209,0.8286121487617493,0.6554869413375854,0.31450173258781433,0.9405985474586487,0.8501890897750854,0.6911883354187012,0.04582700505852699,0.9981922507286072,0.8609582185745239,0.692453145980835,0.32389307022094727,0.9829102158546448,0.7410265207290649,0.679255485534668,-0.01595820114016533,0.9985334873199463,0.7755621075630188,0.728547215461731,0.2740181088447571,0.9891383051872253,downdog
9,0.42923176288604736,0.7680619955062866,-0.00809925701469183,1.0,0.4051598906517029,0.7767333984375,-0.058347586542367935,1.0,0.402549684047699,0.7748012542724609,-0.05831286311149597,0.9999984502792358,0.3996637761592865,0.7726255655288696,-0.05871587619185448,1.0,0.40496858954429626,0.7704283595085144,0.010124587453901768,1.0,0.40246450901031494,0.7652090787887573,0.010158395394682884,0.9999949932098389,0.400212824344635,0.7591553330421448,0.009947563521564007,1.0,0.3831242322921753,0.7314020991325378,-0.19225840270519257,0.9999969005584717,0.38689011335372925,0.7150331139564514,0.10624834895133972,0.9999676942825317,0.43290290236473083,0.7329096794128418,-0.05487764999270439,0.9999657869338989,0.4327054023742676,0.7277753353118896,0.03538892790675163,0.9999172687530518,0.39283281564712524,0.6111404299736023,-0.21452675759792328,0.9996918439865112,0.4211094379425049,0.604115903377533,0.19861583411693573,0.998465895652771,0.2854929268360138,0.7887296676635742,-0.46955612301826477,0.9987509250640869,0.2987147271633148,0.7574223279953003,0.3632427752017975,0.3237212300300598,0.15552063286304474,0.9487248063087463,-0.4562457501888275,0.9994280934333801,0.17613954842090607,0.8930572271347046,0.11968805640935898,0.7640131115913391,0.10282387584447861,0.9677806496620178,-0.5109454393386841,0.9986522793769836,0.13176077604293823,0.8853728771209717,0.1377769261598587,0.9401075839996338,0.10172129422426224,0.9448744654655457,-0.4420543909072876,0.9984390139579773,0.1203361451625824,0.9022437334060669,0.0751451775431633,0.9467161893844604,0.12408813834190369,0.9414504766464233,-0.4256378412246704,0.9977789521217346,0.14122866094112396,0.9154648184776306,0.0953182578086853,0.9447264671325684,0.6422243714332581,0.23803167045116425,-0.17400124669075012,0.9785237312316895,0.647404134273529,0.25341638922691345,0.17394126951694489,0.9517795443534851,0.7587246894836426,0.5474690794944763,-0.09974972158670425,0.9942482709884644,0.7598963975906372,0.5765224695205688,0.221262589097023,0.25453317165374756,0.8523894548416138,0.8224210143089294,-0.03898805007338524,0.9926038384437561,0.8571593165397644,0.8253635168075562,0.37097737193107605,0.7142162322998047,0.8866851329803467,0.877213180065155,-0.04213269427418709,0.9943243265151978,0.8886443376541138,0.8754905462265015,0.3773328363895416,0.9300755262374878,0.7470045685768127,0.9215778708457947,-0.16526304185390472,0.9962775111198425,0.7713899612426758,0.921876847743988,0.29380419850349426,0.9474841952323914,downdog
